VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2020 12:30:33 AM,01/01/2020 12:39:14 AM,2,1.39,1,N,13,231,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 12:41:50 AM,01/01/2020 01:24:24 AM,2,5.63,1,N,211,233,2,28,0.5,0.5,0,0,0.3,31.8,2.5
2,01/01/2020 12:40:01 AM,01/01/2020 12:49:23 AM,1,0.21,1,N,50,48,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,01/01/2020 12:51:12 AM,01/01/2020 01:11:05 AM,1,0.64,1,N,48,48,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01/01/2020 12:33:43 AM,01/01/2020 12:39:21 AM,1,0.61,1,N,161,229,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2020 12:52:18 AM,01/01/2020 12:55:59 AM,1,0.46,1,N,170,233,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
1,01/01/2020 12:07:08 AM,01/01/2020 12:17:46 AM,1,0.9,1,N,246,50,3,8,3,0.5,0,0,0.3,11.8,2.5
1,01/01/2020 12:31:17 AM,01/01/2020 12:45:20 AM,1,1.1,1,N,246,50,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01/01/2020 12:54:00 AM,01/01/2020 01:18:00 AM,1,2.3,1,N,50,137,1,15.5,3,0.5,3.85,0,0.3,23.15,2.5
1,01/01/2020 12:01:41 AM,01/01/2020 12:11:14 AM,1,1,1,N,161,233,2,7.5,3,0.5,0,0,0.3,11.3,2.5
1,01/01/2020 12:16:36 AM,01/01/2020 12:20:36 AM,1,0.8,1,N,233,170,1,5,3,0.5,3,0,0.3,11.8,2.5
1,01/01/2020 12:48:02 AM,01/01/2020 12:52:10 AM,1,0.7,1,N,162,229,1,5,3,0.5,2.6,0,0.3,11.4,2.5
1,01/01/2020 12:55:28 AM,01/01/2020 01:03:34 AM,1,1.5,1,N,229,162,2,7.5,3,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:54:52 AM,01/01/2020 01:07:04 AM,1,2.12,1,N,151,74,2,10.5,0.5,0.5,0,0,0.3,11.8,0
2,01/01/2020 12:01:46 AM,01/01/2020 12:24:05 AM,1,4.74,1,N,151,229,1,19.5,0.5,0.5,4.66,0,0.3,27.96,2.5
2,01/01/2020 12:26:54 AM,01/01/2020 12:41:22 AM,1,3.03,1,N,229,79,1,12,0.5,0.5,0.1,0,0.3,15.9,2.5
2,01/01/2020 12:43:28 AM,01/01/2020 12:51:14 AM,1,1.22,1,N,79,144,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,01/01/2020 12:54:05 AM,01/01/2020 01:23:40 AM,1,4.87,1,N,211,142,1,21.5,0.5,0.5,7.59,0,0.3,32.89,2.5
2,01/01/2020 12:06:47 AM,01/01/2020 12:10:48 AM,1,1.55,1,N,263,229,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 12:12:03 AM,01/01/2020 12:20:03 AM,1,2.08,1,N,229,236,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 12:24:06 AM,01/01/2020 12:30:53 AM,1,1.21,1,N,43,162,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01/01/2020 12:32:54 AM,01/01/2020 12:40:41 AM,1,0.91,1,N,162,161,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 12:55:12 AM,01/01/2020 01:04:23 AM,1,1.87,1,N,237,239,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2020 12:06:58 AM,01/01/2020 12:15:29 AM,1,2.5,1,N,142,151,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01/01/2020 12:23:22 AM,01/01/2020 12:30:10 AM,2,1.25,1,N,151,41,1,6.5,0.5,0.5,0,0,0.3,7.8,0
2,01/01/2020 12:40:40 AM,01/01/2020 12:51:49 AM,4,2.18,1,N,41,236,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
1,01/01/2020 12:21:28 AM,01/01/2020 12:30:31 AM,3,2.7,1,N,43,74,2,10,3,0.5,0,0,0.3,13.8,2.5
1,01/01/2020 12:44:58 AM,01/01/2020 12:54:11 AM,2,1.6,1,N,43,229,1,8.5,3,0.5,3.65,0,0.3,15.95,2.5
1,01/01/2020 12:58:50 AM,01/01/2020 01:17:59 AM,2,2.2,1,Y,229,143,2,13.5,3,0.5,0,0,0.3,17.3,2.5
2,01/01/2020 12:15:18 AM,01/01/2020 01:09:25 AM,2,3.46,1,N,142,233,1,31,0.5,0.5,8.7,0,0.3,43.5,2.5
1,01/01/2020 12:09:14 AM,01/01/2020 12:17:33 AM,2,1.5,1,N,43,142,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01/01/2020 12:26:39 AM,01/01/2020 12:49:09 AM,2,5.7,1,N,239,42,1,20,3,0.5,2,0,0.3,25.8,2.5
2,01/01/2020 12:17:50 AM,01/01/2020 12:29:42 AM,5,2.54,1,N,158,87,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2020 12:32:05 AM,01/01/2020 12:52:42 AM,5,7.6,1,N,87,236,1,24,0.5,0.5,5.56,0,0.3,33.36,2.5
2,01/01/2020 12:53:56 AM,01/01/2020 01:05:30 AM,5,2.32,1,N,236,143,2,10,0.5,0.5,0,0,0.3,13.8,2.5
1,01/01/2020 12:06:07 AM,01/01/2020 12:27:32 AM,2,2.2,1,N,148,164,2,14,3,0.5,0,0,0.3,17.8,2.5
1,01/01/2020 12:32:18 AM,01/01/2020 12:44:56 AM,2,1.9,1,N,234,148,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,01/01/2020 12:47:26 AM,01/01/2020 12:56:01 AM,3,1.4,1,N,148,209,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01/01/2020 12:57:42 AM,01/01/2020 12:59:31 AM,1,0.1,1,N,87,87,4,3,3,0.5,0,0,0.3,6.8,2.5
2,01/01/2020 12:12:51 AM,01/01/2020 12:20:17 AM,1,1.1,1,N,79,144,1,7,0.5,0.5,1,0,0.3,11.8,2.5
2,01/01/2020 12:26:37 AM,01/01/2020 12:31:54 AM,3,1.24,1,N,144,234,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 12:46:48 AM,01/01/2020 01:12:06 AM,1,6,1,N,114,75,1,21,0.5,0.5,1,0,0.3,25.8,2.5
1,01/01/2020 12:34:44 AM,01/01/2020 12:38:28 AM,2,1.1,1,N,236,74,1,5.5,3,0.5,2.5,0,0.3,11.8,2.5
1,01/01/2020 12:50:25 AM,01/01/2020 12:55:09 AM,2,1,1,N,236,237,2,5.5,3,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 12:07:49 AM,01/01/2020 12:19:28 AM,1,2.13,1,N,238,141,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5
2,01/01/2020 12:22:49 AM,01/01/2020 12:29:19 AM,1,1.74,1,N,262,229,1,8,0.5,0.5,1.77,0,0.3,13.57,2.5
2,01/01/2020 12:30:56 AM,01/01/2020 12:42:02 AM,1,1.33,1,N,229,161,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,01/01/2020 12:56:07 AM,01/01/2020 01:00:06 AM,1,0.95,1,N,229,141,1,5,0.5,0.5,0.55,0,0.3,9.35,2.5
2,01/01/2020 12:15:42 AM,01/01/2020 12:43:02 AM,3,17.66,2,N,132,141,1,52,0,0.5,13.82,0,0.3,69.12,2.5
2,01/01/2020 12:11:07 AM,01/01/2020 12:18:47 AM,1,1.02,1,N,68,158,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 12:21:53 AM,01/01/2020 12:33:21 AM,1,1.14,1,N,158,114,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2020 12:34:48 AM,01/01/2020 12:37:41 AM,1,0.73,1,N,114,249,1,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01/01/2020 12:50:19 AM,01/01/2020 01:00:37 AM,1,1.18,1,N,68,114,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 12:19:29 AM,01/01/2020 12:31:05 AM,2,3.15,1,N,142,166,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,01/01/2020 12:45:26 AM,01/01/2020 12:47:45 AM,1,0.87,1,N,239,142,1,4.5,0.5,0.5,1.25,0,0.3,9.55,2.5
2,01/01/2020 12:49:51 AM,01/01/2020 12:52:52 AM,2,0.68,1,N,142,239,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
1,01/01/2020 08:29:59 AM,01/01/2020 08:30:02 AM,0,0,1,N,132,132,4,2.5,0,0.5,0,0,0.3,3.3,0
2,01/01/2020 12:54:42 AM,01/01/2020 01:24:03 AM,2,4.87,1,N,239,234,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,01/01/2020 12:37:45 AM,01/01/2020 01:01:30 AM,2,3.42,1,N,234,140,1,16.5,0.5,0.5,3.04,0,0.3,23.34,2.5
1,01/01/2020 12:27:26 AM,01/01/2020 01:07:45 AM,0,14,1,N,138,72,2,43.5,0.5,0.5,0,0,0.3,44.8,0
2,01/01/2020 12:17:43 AM,01/01/2020 12:17:51 AM,4,0,5,N,92,92,1,75,0,0,0,0,0.3,75.3,0
2,01/01/2020 12:17:57 AM,01/01/2020 12:51:29 AM,1,1.48,1,N,48,164,1,19.5,0.5,0.5,4.66,0,0.3,27.96,2.5
2,01/01/2020 12:08:33 AM,01/01/2020 12:14:14 AM,5,1.34,1,N,50,68,1,6,0.5,0.5,0.98,0,0.3,10.78,2.5
2,01/01/2020 12:22:14 AM,01/01/2020 12:30:23 AM,5,1.29,1,N,158,144,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:32:43 AM,01/01/2020 12:40:38 AM,5,1.34,1,N,144,249,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2020 12:43:33 AM,01/01/2020 12:54:53 AM,5,2.34,1,N,113,162,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 12:55:34 AM,01/01/2020 01:03:53 AM,4,1.28,1,N,162,107,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5
2,01/01/2020 12:51:50 AM,01/01/2020 01:11:00 AM,1,3.72,1,N,48,113,1,15,0.5,0.5,1.88,0,0.3,20.68,2.5
1,01/01/2020 12:18:18 AM,01/01/2020 12:26:00 AM,2,1.6,1,N,43,75,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01/01/2020 12:32:57 AM,01/01/2020 12:41:26 AM,2,1.2,1,N,43,262,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,01/01/2020 12:44:33 AM,01/01/2020 01:07:53 AM,2,4.4,1,N,263,113,2,17,3,0.5,0,0,0.3,20.8,2.5
1,01/01/2020 12:18:17 AM,01/01/2020 12:26:49 AM,1,2,1,N,142,236,1,8.5,3,0.5,1.75,0,0.3,14.05,2.5
1,01/01/2020 12:31:41 AM,01/01/2020 12:44:01 AM,2,2.7,1,N,43,166,1,11.5,3,0.5,3.8,0,0.3,19.1,2.5
1,01/01/2020 12:52:09 AM,01/01/2020 01:17:04 AM,2,5,1,N,151,137,1,19.5,3,0.5,5,0,0.3,28.3,2.5
1,01/01/2020 12:22:09 AM,01/01/2020 12:26:10 AM,4,0.4,1,N,164,107,1,4.5,3,0.5,1.25,0,0.3,9.55,2.5
1,01/01/2020 12:29:35 AM,01/01/2020 12:36:06 AM,2,1.1,1,N,170,107,1,6.5,3,0.5,3.05,0,0.3,13.35,2.5
1,01/01/2020 12:42:15 AM,01/01/2020 12:54:46 AM,3,2.3,1,N,170,148,1,10.5,3,0.5,2,0,0.3,16.3,2.5
1,01/01/2020 12:56:37 AM,01/01/2020 01:03:25 AM,2,0.8,1,N,148,231,1,6,3,0.5,1.96,0,0.3,11.76,2.5
1,01/01/2020 12:21:04 AM,01/01/2020 12:37:22 AM,2,3.4,1,Y,148,237,1,13.5,3,0.5,4.33,0,0.3,21.63,2.5
1,01/01/2020 12:37:57 AM,01/01/2020 12:43:29 AM,2,1.3,1,Y,237,236,1,6.5,3,0.5,0.75,0,0.3,11.05,2.5
1,01/01/2020 12:54:15 AM,01/01/2020 01:01:14 AM,4,2,1,Y,236,74,1,8,3,0.5,2.35,0,0.3,14.15,2.5
2,01/01/2020 12:34:40 AM,01/01/2020 12:50:16 AM,2,1.96,1,N,113,90,1,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,01/01/2020 12:58:40 AM,01/01/2020 01:06:28 AM,2,1.09,1,N,249,79,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
1,01/01/2020 12:34:03 AM,01/01/2020 12:48:49 AM,4,3.1,1,N,170,4,2,13.5,3,0.5,0,0,0.3,17.3,2.5
1,01/01/2020 12:56:24 AM,01/01/2020 01:09:26 AM,2,2.3,1,N,79,234,1,10.5,3,0.5,1.43,0,0.3,15.73,2.5
2,01/01/2020 12:13:40 AM,01/01/2020 12:25:03 AM,1,1.83,1,N,238,142,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 12:27:56 AM,01/01/2020 01:06:58 AM,1,2.68,1,N,48,137,2,23,0.5,0.5,0,0,0.3,26.8,2.5
2,01/01/2020 12:30:00 AM,01/01/2020 12:54:38 AM,1,10.34,1,N,170,136,1,31,0.5,0.5,4,0,0.3,38.8,2.5
2,01/01/2020 12:59:02 AM,01/01/2020 01:14:11 AM,1,5.35,1,N,136,244,2,17.5,0.5,0.5,0,0,0.3,18.8,0
1,01/01/2020 12:31:30 AM,01/01/2020 12:38:06 AM,1,0.8,1,N,170,229,2,6,3,0.5,0,0,0.3,9.8,2.5
1,01/01/2020 12:49:00 AM,01/01/2020 01:13:35 AM,1,3.1,1,N,237,90,1,17,3,0.5,4.15,0,0.3,24.95,2.5
1,01/01/2020 12:41:11 AM,01/01/2020 12:49:15 AM,3,1.2,1,N,43,236,1,7.5,3,0.5,1.7,0,0.3,13,2.5
1,01/01/2020 12:51:00 AM,01/01/2020 01:03:26 AM,2,1.2,1,N,43,237,2,9.5,3,0.5,0,0,0.3,13.3,2.5
2,01/01/2020 12:12:06 AM,01/01/2020 12:39:14 AM,6,5.26,1,N,186,256,1,21.5,0.5,0.5,4,0,0.3,29.3,2.5
2,01/01/2020 12:43:38 AM,01/01/2020 01:15:07 AM,6,8.78,1,N,256,238,1,29.5,0.5,0.5,6.66,0,0.3,39.96,2.5
1,01/01/2020 12:24:16 AM,01/01/2020 01:06:02 AM,2,2,1,N,43,164,2,23.5,3,0.5,0,0,0.3,27.3,2.5
2,01/01/2020 12:12:10 AM,01/01/2020 12:28:47 AM,2,9.05,1,N,138,15,2,25.5,0.5,0.5,0,0,0.3,26.8,0
2,01/01/2020 12:14:17 AM,01/01/2020 12:22:42 AM,3,1.21,1,N,164,107,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:46:32 AM,01/01/2020 01:00:34 AM,3,2.03,1,N,68,170,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01/01/2020 12:21:29 AM,01/01/2020 12:49:42 AM,1,2.45,1,N,79,186,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01/01/2020 12:16:22 AM,01/01/2020 12:26:01 AM,1,4.44,1,N,238,116,1,15,0.5,0.5,1,0,0.3,19.8,2.5
2,01/01/2020 12:30:30 AM,01/01/2020 12:35:03 AM,1,1.1,1,N,116,166,2,6,0.5,0.5,0,0,0.3,7.3,0
2,01/01/2020 12:37:37 AM,01/01/2020 12:39:03 AM,1,0.33,1,N,166,166,2,3.5,0.5,0.5,0,0,0.3,4.8,0
2,01/01/2020 12:40:22 AM,01/01/2020 12:46:17 AM,1,1.05,1,N,24,75,2,6,0.5,0.5,0,0,0.3,7.3,0
2,01/01/2020 12:09:08 AM,01/01/2020 12:11:38 AM,2,0.43,1,N,233,137,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,01/01/2020 12:27:29 AM,01/01/2020 12:45:44 AM,2,3.53,1,N,162,211,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,01/01/2020 12:47:41 AM,01/01/2020 12:56:40 AM,2,1.81,1,N,144,90,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 12:41:27 AM,01/01/2020 12:51:18 AM,6,3.16,1,N,141,79,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,01/01/2020 12:52:06 AM,01/01/2020 01:25:54 AM,6,14.35,1,N,79,200,1,41.5,0.5,0.5,8,0,0.3,53.3,2.5
2,01/01/2020 12:08:06 AM,01/01/2020 12:12:32 AM,1,0.58,1,N,211,231,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2020 12:20:46 AM,01/01/2020 12:27:11 AM,1,1.05,1,N,211,249,1,6.5,0.5,0.5,1.5,0,0.3,11.8,2.5
2,01/01/2020 12:35:02 AM,01/01/2020 12:51:18 AM,1,3.19,1,N,107,145,1,14,0.5,0.5,4.78,6.12,0.3,28.7,2.5
1,01/01/2020 12:42:40 AM,01/01/2020 12:49:03 AM,2,0.9,1,N,164,234,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,01/01/2020 12:51:56 AM,01/01/2020 01:06:33 AM,2,1.6,1,N,90,164,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
2,01/01/2020 12:12:48 AM,01/01/2020 12:29:07 AM,1,4.45,1,N,161,42,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,01/01/2020 12:33:45 AM,01/01/2020 12:38:57 AM,2,0.98,1,N,41,152,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,01/01/2020 12:40:05 AM,01/01/2020 12:51:22 AM,2,2.41,1,N,152,75,2,10,0.5,0.5,0,0,0.3,11.3,0
2,01/01/2020 12:55:18 AM,01/01/2020 01:00:01 AM,2,0.7,1,N,75,75,2,5,0.5,0.5,0,0,0.3,6.3,0
2,01/01/2020 12:18:47 AM,01/01/2020 12:27:36 AM,2,1.37,1,N,113,224,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:29:24 AM,01/01/2020 12:37:25 AM,2,1.15,1,N,79,90,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 12:39:26 AM,01/01/2020 01:03:52 AM,1,2.36,1,N,90,48,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
1,01/01/2020 12:16:06 AM,01/01/2020 12:37:18 AM,1,4.2,1,N,125,143,2,17.5,3,0.5,0,0,0.3,21.3,2.5
1,01/01/2020 12:39:06 AM,01/01/2020 12:47:38 AM,1,2.7,1,N,143,43,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,01/01/2020 12:58:04 AM,01/01/2020 01:12:00 AM,1,2.8,1,N,239,162,1,12,3,0.5,4.7,0,0.3,20.5,2.5
2,01/01/2020 12:26:08 AM,01/01/2020 12:39:36 AM,1,3.45,1,N,42,142,1,13,0.5,0.5,5.04,0,0.3,21.84,2.5
2,01/01/2020 12:42:06 AM,01/01/2020 12:45:10 AM,1,0.52,1,N,142,48,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2020 12:48:28 AM,01/01/2020 12:49:57 AM,4,1.58,5,N,143,264,1,50,0,0.5,0,0,0.3,53.3,2.5
1,01/01/2020 12:20:27 AM,01/01/2020 12:42:33 AM,1,1.8,1,N,114,170,1,14,3,0.5,2,0,0.3,19.8,2.5
1,01/01/2020 12:49:17 AM,01/01/2020 01:02:54 AM,1,1.8,1,N,107,158,1,10,3,0.5,2.75,0,0.3,16.55,2.5
2,01/01/2020 12:13:10 AM,01/01/2020 12:22:53 AM,2,1.07,1,N,237,161,1,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2020 12:25:02 AM,01/01/2020 12:39:53 AM,4,3.33,1,N,161,146,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,01/01/2020 12:57:20 AM,01/01/2020 01:17:44 AM,1,3.18,1,N,43,234,1,15,0.5,0.5,5.64,0,0.3,24.44,2.5
2,01/01/2020 12:10:45 AM,01/01/2020 12:17:22 AM,1,1.02,1,N,4,148,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2020 12:19:04 AM,01/01/2020 12:26:23 AM,1,0.99,1,N,148,114,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2020 12:31:18 AM,01/01/2020 12:55:39 AM,1,4.84,1,N,114,37,2,19.5,0.5,0.5,0,0,0.3,23.3,2.5
2,01/01/2020 12:57:02 AM,01/01/2020 01:38:02 AM,1,6.79,1,N,37,68,1,29,0.5,0.5,6.56,0,0.3,39.36,2.5
2,01/01/2020 12:21:30 AM,01/01/2020 12:30:50 AM,2,2.34,1,N,43,238,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01/01/2020 12:32:54 AM,01/01/2020 12:41:04 AM,2,1.37,1,N,238,143,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:42:27 AM,01/01/2020 12:53:40 AM,2,4.59,1,N,143,116,1,15,0.5,0.5,2.2,0,0.3,21,2.5
2,01/01/2020 12:54:39 AM,01/01/2020 01:03:21 AM,2,2.08,1,N,116,243,1,9,0.5,0.5,3.09,0,0.3,13.39,0
1,01/01/2020 12:25:06 AM,01/01/2020 12:43:40 AM,1,5.1,1,N,170,261,2,19,3,0.5,0,0,0.3,22.8,2.5
1,01/01/2020 12:46:16 AM,01/01/2020 12:55:22 AM,1,2.1,1,N,231,107,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,01/01/2020 12:10:15 AM,01/01/2020 12:20:00 AM,1,1.09,1,N,114,113,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2020 12:23:41 AM,01/01/2020 12:57:02 AM,1,2.81,1,N,114,162,1,20,0.5,0.5,5,0,0.3,28.8,2.5
2,01/01/2020 12:12:47 AM,01/01/2020 12:26:54 AM,1,4.72,1,N,140,179,1,16,0.5,0.5,4.95,0,0.3,24.75,2.5
2,01/01/2020 12:42:39 AM,01/01/2020 01:02:40 AM,1,3.89,1,N,237,211,1,15.5,0.5,0.5,4.82,0,0.3,24.12,2.5
2,01/01/2020 12:14:58 AM,01/01/2020 12:42:21 AM,1,1.86,1,N,43,164,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,01/01/2020 12:47:29 AM,01/01/2020 12:54:17 AM,1,0.76,1,N,186,234,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2020 12:09:40 AM,01/01/2020 12:17:31 AM,1,1.19,1,N,79,170,1,7,0.5,0.5,1,0,0.3,11.8,2.5
2,01/01/2020 12:45:08 AM,01/01/2020 01:12:11 AM,1,2.11,1,N,170,50,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,01/01/2020 12:43:33 AM,01/01/2020 01:02:48 AM,3,2.22,1,N,237,143,1,13,0.5,0.5,2.02,0,0.3,18.82,2.5
2,01/01/2020 12:18:40 AM,01/01/2020 12:44:53 AM,1,3.01,1,N,68,163,1,17,0.5,0.5,5.2,0,0.3,26,2.5
2,01/01/2020 12:47:23 AM,01/01/2020 12:55:39 AM,1,1.56,1,N,237,263,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 12:57:45 AM,01/01/2020 01:03:01 AM,1,0.97,1,N,263,140,1,6,0.5,0.5,1,0,0.3,10.8,2.5
1,01/01/2020 12:12:18 AM,01/01/2020 12:18:28 AM,2,1.1,1,N,162,137,1,6.5,3,0.5,2.06,0,0.3,12.36,2.5
1,01/01/2020 12:29:35 AM,01/01/2020 12:53:42 AM,2,2.4,1,N,161,263,1,16.5,3,0.5,6.05,0,0.3,26.35,2.5
1,01/01/2020 12:56:44 AM,01/01/2020 01:01:14 AM,3,1.2,1,N,263,141,2,5.5,3,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 12:31:38 AM,01/01/2020 12:41:50 AM,4,1.93,1,N,68,79,1,8.5,0.5,0.5,1.7,0,0.3,14,2.5
2,01/01/2020 12:46:07 AM,01/01/2020 12:55:27 AM,3,1.95,1,N,79,233,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,01/01/2020 12:05:44 AM,01/01/2020 12:27:38 AM,1,5.1,1,N,114,239,2,19.5,3,0.5,0,0,0.3,23.3,2.5
1,01/01/2020 12:29:04 AM,01/01/2020 12:35:23 AM,3,1.3,1,N,239,236,1,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2020 12:36:32 AM,01/01/2020 12:39:02 AM,1,0.7,1,N,263,237,1,4,3,0.5,1.55,0,0.3,9.35,2.5
1,01/01/2020 12:43:36 AM,01/01/2020 12:45:11 AM,1,0.2,1,N,237,237,2,3,3,0.5,0,0,0.3,6.8,2.5
1,01/01/2020 12:47:30 AM,01/01/2020 12:52:16 AM,1,1.2,1,N,237,229,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,01/01/2020 12:54:23 AM,01/01/2020 12:59:51 AM,2,1.5,1,N,229,263,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,01/01/2020 12:37:14 AM,01/01/2020 12:51:48 AM,2,1.9,1,N,48,239,1,11.5,3,0.5,2,0,0.3,17.3,2.5
1,01/01/2020 12:54:07 AM,01/01/2020 01:05:04 AM,2,2,1,N,239,263,1,10,3,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2020 12:10:07 AM,01/01/2020 12:14:16 AM,6,0.91,1,N,238,236,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2020 12:15:09 AM,01/01/2020 12:22:20 AM,6,1.63,1,N,236,238,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 12:24:04 AM,01/01/2020 12:31:20 AM,6,1.95,1,N,238,166,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2020 12:38:24 AM,01/01/2020 12:46:49 AM,6,1.42,1,N,238,142,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2020 12:49:18 AM,01/01/2020 01:03:56 AM,6,2.18,1,N,142,262,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,01/01/2020 12:17:04 AM,01/01/2020 12:26:32 AM,4,1.04,1,N,161,233,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01/01/2020 12:38:35 AM,01/01/2020 12:40:56 AM,2,0.31,1,N,163,162,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,01/01/2020 12:47:15 AM,01/01/2020 01:05:22 AM,4,2.81,1,N,163,79,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
1,01/01/2020 12:22:23 AM,01/01/2020 12:32:21 AM,1,0.7,1,N,234,164,1,7.5,3,0.5,3,0,0.3,14.3,2.5
1,01/01/2020 12:50:36 AM,01/01/2020 12:54:57 AM,1,0.4,1,N,79,79,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01/01/2020 12:56:56 AM,01/01/2020 01:10:02 AM,1,2.7,1,N,79,161,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,01/01/2020 12:55:09 AM,01/01/2020 01:18:09 AM,1,2.2,1,N,68,143,2,14.5,3,0.5,0,0,0.3,18.3,2.5
1,01/01/2020 12:01:31 AM,01/01/2020 12:10:24 AM,1,2.1,1,N,263,41,1,9,3,0.5,1.28,0,0.3,14.08,2.5
